,image,label
546,"[[[254 129 137]
  [255 130 138]
  [255 130 138]
  ...
  [255 129 138]
  [255 128 137]
  [255 130 138]]

 [[255 128 139]
  [255 128 139]
  [255 128 139]
  ...
  [255 128 139]
  [255 128 139]
  [255 128 139]]

 [[255 130 141]
  [255 130 141]
  [255 130 141]
  ...
  [255 130 141]
  [255 130 141]
  [255 130 141]]

 ...

 [[255 214 219]
  [255 214 219]
  [255 214 219]
  ...
  [255 214 219]
  [255 214 219]
  [255 214 219]]

 [[255 216 219]
  [255 216 219]
  [255 216 219]
  ...
  [255 216 219]
  [255 216 219]
  [255 216 219]]

 [[255 219 221]
  [255 219 221]
  [255 219 221]
  ...
  [255 219 221]
  [255 219 221]
  [255 219 221]]]",3
547,"[[[255 255 255]
  [254 254 254]
  [254 254 254]
  ...
  [254 254 254]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [254 254 254]
  ...
  [255 255 255]
  [254 254 254]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 ...

 [[255 255 255]
  [254 254 254]
  [254 254 254]
  ...
  [254 254 254]
  [254 254 254]
  [255 255 255]]

 [[255 255 255]
  [254 254 254]
  [255 255 255]
  ...
  [253 253 253]
  [254 254 254]
  [255 255 255]]

 [[255 255 255]
  [254 254 254]
  [255 255 255]
  ...
  [255 255 255]
  [254 254 254]
  [254 254 254]]]",3
548,"[[[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 ...

 [[240 240 240]
  [228 228 228]
  [202 202 202]
  ...
  [230 230 230]
  [241 241 241]
  [244 244 244]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]]",3
549,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",3
550,"[[[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 ...

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]]",3
551,"[[[226 226 228]
  [226 226 228]
  [226 226 228]
  ...
  [200 200 200]
  [199 199 199]
  [199 199 199]]

 [[226 226 228]
  [226 226 228]
  [226 226 228]
  ...
  [199 199 199]
  [199 199 199]
  [199 199 199]]

 [[226 226 228]
  [226 226 228]
  [226 226 228]
  ...
  [199 199 199]
  [199 199 199]
  [200 200 200]]

 ...

 [[232 232 234]
  [231 231 233]
  [232 232 234]
  ...
  [231 231 233]
  [231 231 233]
  [231 231 233]]

 [[232 232 234]
  [232 232 234]
  [232 232 234]
  ...
  [232 232 234]
  [232 232 234]
  [232 232 234]]

 [[232 232 234]
  [232 232 234]
  [232 232 234]
  ...
  [232 232 234]
  [232 232 234]
  [232 232 234]]]",3
552,"[[[150 128 104]
  [111  95  73]
  [157 133 102]
  ...
  [  2   2   4]
  [  1   1   1]
  [  9   4   2]]

 [[114  98  78]
  [106  87  68]
  [148 127  98]
  ...
  [ 89  80  76]
  [ 41  37  34]
  [ 37  31  27]]

 [[158 131 107]
  [155 140 112]
  [123 102  76]
  ...
  [ 54  53  53]
  [ 12   8   6]
  [ 50  40  30]]

 ...

 [[ 60  58  61]
  [127 123 127]
  [ 69  67  70]
  ...
  [ 36  35  34]
  [ 42  42  46]
  [ 40  37  38]]

 [[ 63  63  63]
  [ 44  42  45]
  [ 76  74  79]
  ...
  [ 51  49  53]
  [ 53  53  57]
  [ 41  39  40]]

 [[ 55  54  54]
  [ 55  53  54]
  [ 74  71  73]
  ...
  [ 70  69  74]
  [ 54  50  51]
  [130 127 130]]]",3
553,"[[[ 37  35  36]
  [ 39  37  38]
  [ 36  34  35]
  ...
  [ 23  21  22]
  [ 24  21  22]
  [ 21  19  20]]

 [[ 39  37  38]
  [ 34  32  33]
  [ 36  34  35]
  ...
  [ 20  18  19]
  [ 22  20  21]
  [ 18  16  17]]

 [[ 41  39  40]
  [ 39  37  38]
  [ 35  33  34]
  ...
  [ 21  19  20]
  [ 25  23  24]
  [ 24  22  23]]

 ...

 [[187 186 184]
  [188 187 185]
  [189 188 186]
  ...
  [195 194 192]
  [189 188 186]
  [190 189 187]]

 [[184 183 181]
  [187 186 184]
  [187 186 184]
  ...
  [192 191 189]
  [192 190 189]
  [190 190 188]]

 [[188 187 185]
  [188 187 185]
  [188 187 185]
  ...
  [189 188 186]
  [189 188 186]
  [188 187 185]]]",3
554,"[[[148 146 130]
  [148 142 128]
  [129 126 111]
  ...
  [136 133 117]
  [123 118 101]
  [135 132 115]]

 [[121 117 104]
  [132 128 116]
  [132 129 113]
  ...
  [133 130 114]
  [137 131 116]
  [131 128 111]]

 [[131 127 115]
  [140 136 124]
  [128 123 109]
  ...
  [130 127 111]
  [137 131 117]
  [134 131 116]]

 ...

 [[158 151 131]
  [131 126 102]
  [104  97  84]
  ...
  [147 143 123]
  [173 171 151]
  [ 40  35  18]]

 [[124 119 101]
  [ 88  83  63]
  [155 148 130]
  ...
  [170 165 149]
  [161 159 137]
  [164 159 139]]

 [[134 134 126]
  [ 78  76  63]
  [142 137 116]
  ...
  [124 122 104]
  [174 171 154]
  [136 134 116]]]",3
555,"[[[134 141 147]
  [149 157 164]
  [152 159 169]
  ...
  [185 196 205]
  [187 196 205]
  [187 194 204]]

 [[139 146 152]
  [150 156 165]
  [152 159 169]
  ...
  [186 199 207]
  [186 196 205]
  [188 197 206]]

 [[147 154 160]
  [150 157 164]
  [152 159 168]
  ...
  [188 199 207]
  [189 198 205]
  [178 185 192]]

 ...

 [[ 92  74  50]
  [ 92  74  50]
  [ 94  76  52]
  ...
  [195 166 132]
  [193 165 133]
  [192 164 132]]

 [[ 87  69  45]
  [ 88  70  46]
  [ 85  67  43]
  ...
  [196 168 138]
  [195 170 139]
  [195 170 138]]

 [[ 89  71  47]
  [ 91  73  49]
  [ 92  73  50]
  ...
  [185 157 127]
  [187 162 132]
  [194 169 139]]]",3
556,"[[[105  79  62]
  [ 99  70  48]
  [ 86  60  34]
  ...
  [ 62  44  37]
  [ 56  37  31]
  [ 78  57  52]]

 [[106  81  61]
  [ 97  72  49]
  [ 76  51  50]
  ...
  [ 65  46  40]
  [ 69  50  44]
  [ 74  53  48]]

 [[106  82  58]
  [ 91  68  54]
  [ 72  50  54]
  ...
  [ 71  52  45]
  [ 67  48  41]
  [ 74  55  48]]

 ...

 [[124 107 100]
  [116  99  96]
  [145 130 133]
  ...
  [ 85  50  39]
  [ 60  39  39]
  [ 69  44  43]]

 [[130 112 108]
  [117 103 103]
  [190 178 183]
  ...
  [131  84  51]
  [ 63  37  38]
  [ 57  35  37]]

 [[102  83  77]
  [107  85  80]
  [196 180 183]
  ...
  [162 103  65]
  [101  60  38]
  [ 60  38  40]]]",3
557,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",3
558,"[[[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 ...

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]]",3
559,"[[[105 104 103]
  [ 93  91  80]
  [ 72  70  55]
  ...
  [113 112 111]
  [ 49  45  41]
  [ 72  68  59]]

 [[108 108  96]
  [ 92  90  77]
  [ 81  79  67]
  ...
  [ 82  75  62]
  [ 84  76  68]
  [ 71  67  66]]

 [[108 104  92]
  [106 106  94]
  [ 97  98  85]
  ...
  [100  85  62]
  [110  98  80]
  [ 96  95  92]]

 ...

 [[170 160 159]
  [173 163 161]
  [174 162 156]
  ...
  [165 143 117]
  [157 139 121]
  [189 173 152]]

 [[162 152 151]
  [165 156 157]
  [173 163 162]
  ...
  [224 208 187]
  [208 194 175]
  [224 211 192]]

 [[121 112 107]
  [149 139 138]
  [147 138 136]
  ...
  [222 211 196]
  [219 207 194]
  [229 220 205]]]",3
560,"[[[ 29  31  51]
  [ 30  31  52]
  [ 31  33  40]
  ...
  [170 142 112]
  [166 141 110]
  [168 143 112]]

 [[ 23  31  67]
  [ 30  32  45]
  [ 33  34  36]
  ...
  [164 138 105]
  [164 139 108]
  [162 135 105]]

 [[ 26  32  63]
  [ 34  34  36]
  [ 32  32  33]
  ...
  [123 103  77]
  [121 103  76]
  [124 103  75]]

 ...

 [[128 128 126]
  [113 115 114]
  [131 133 132]
  ...
  [158 158 158]
  [159 160 159]
  [148 150 151]]

 [[131 132 134]
  [139 143 142]
  [132 138 136]
  ...
  [154 154 154]
  [150 152 151]
  [144 146 145]]

 [[127 133 133]
  [128 134 135]
  [135 140 143]
  ...
  [145 146 147]
  [142 143 145]
  [145 146 148]]]",3
561,"[[[236 188 132]
  [237 188 132]
  [244 194 135]
  ...
  [119  69  24]
  [138  82  35]
  [142  84  42]]

 [[235 195 142]
  [235 197 143]
  [235 198 144]
  ...
  [118  68  40]
  [123  76  43]
  [135  86  48]]

 [[238 205 152]
  [239 203 147]
  [241 201 143]
  ...
  [133  96  60]
  [152 115  73]
  [172 137  92]]

 ...

 [[229 215 201]
  [188 175 155]
  [189 170 150]
  ...
  [236 231 210]
  [240 230 207]
  [243 237 222]]

 [[196 176 153]
  [194 174 149]
  [195 171 148]
  ...
  [245 240 228]
  [245 242 227]
  [247 243 227]]

 [[194 181 165]
  [192 174 154]
  [191 169 146]
  ...
  [224 188 151]
  [199 146  98]
  [219 158 102]]]",3
562,"[[[255 255 255]
  [254 254 254]
  [254 254 254]
  ...
  [254 254 254]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [254 254 254]
  ...
  [255 255 255]
  [254 254 254]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 ...

 [[255 255 255]
  [254 254 254]
  [254 254 254]
  ...
  [254 254 254]
  [254 254 254]
  [255 255 255]]

 [[255 255 255]
  [254 254 254]
  [255 255 255]
  ...
  [253 253 253]
  [254 254 254]
  [255 255 255]]

 [[255 255 255]
  [254 254 254]
  [255 255 255]
  ...
  [255 255 255]
  [254 254 254]
  [254 254 254]]]",3
563,"[[[222 203 174]
  [209 184 153]
  [208 185 153]
  ...
  [202 185 157]
  [180 174 151]
  [173 162 144]]

 [[223 204 174]
  [208 184 153]
  [213 192 160]
  ...
  [203 189 162]
  [184 176 156]
  [179 164 145]]

 [[223 205 178]
  [208 184 155]
  [217 195 161]
  ...
  [205 190 163]
  [187 178 157]
  [180 167 148]]

 ...

 [[ 89  86  81]
  [ 76  73  64]
  [ 85  81  74]
  ...
  [135 128 110]
  [125 119 105]
  [120 116 104]]

 [[ 80  77  72]
  [ 89  86  79]
  [ 85  82  75]
  ...
  [136 129 112]
  [131 125 111]
  [117 113 101]]

 [[ 76  75  70]
  [ 82  79  74]
  [ 83  80  73]
  ...
  [135 128 111]
  [119 116 101]
  [121 118 106]]]",3
564,"[[[  0 159 101]
  [  0 159 101]
  [  0 159 101]
  ...
  [  0 159 101]
  [  0 159 101]
  [  0 159 101]]

 [[  0 159 101]
  [  0 159 101]
  [  0 159 101]
  ...
  [  0 159 101]
  [  0 159 101]
  [  0 159 101]]

 [[  0 159 101]
  [  0 159 101]
  [  0 159 101]
  ...
  [  0 159 101]
  [  0 159 101]
  [  0 159 101]]

 ...

 [[  0 159 101]
  [  0 159 101]
  [  0 159 101]
  ...
  [  0 159 101]
  [  0 159 101]
  [  0 159 101]]

 [[  0 159 101]
  [  0 159 101]
  [  0 159 101]
  ...
  [  0 159 101]
  [  0 159 101]
  [  0 159 101]]

 [[  0 159 101]
  [  0 159 101]
  [  0 159 101]
  ...
  [  0 159 101]
  [  0 159 101]
  [  0 159 101]]]",3
565,"[[[ 1  6  3]
  [ 6  2 11]
  [ 5  8 16]
  ...
  [ 1 23 22]
  [ 0 11 12]
  [ 1  5  6]]

 [[ 3  3  6]
  [ 3 22 50]
  [ 3  6 22]
  ...
  [ 0 15 12]
  [ 0 25 22]
  [ 1 32 28]]

 [[ 9 11 16]
  [ 1 30 65]
  [ 1  7 24]
  ...
  [ 1 35 34]
  [ 1 48 47]
  [ 1 53 55]]

 ...

 [[11 11 15]
  [ 9 12 18]
  [ 5 13 29]
  ...
  [ 2 36 33]
  [ 0 35 34]
  [ 2 33 28]]

 [[13 13 13]
  [11 14 17]
  [18 18 17]
  ...
  [ 4 34 31]
  [ 3 33 31]
  [ 5 30 27]]

 [[13 10 14]
  [15  9 14]
  [25 20 19]
  ...
  [10 36 34]
  [ 7 33 34]
  [11 31 32]]]",3
566,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 251]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[252 252 244]
  [254 254 255]
  [255 255 254]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[222 212 194]
  [215 205 188]
  [219 209 189]
  ...
  [217 198 174]
  [219 200 176]
  [217 199 173]]

 [[217 204 183]
  [218 206 184]
  [221 206 183]
  ...
  [218 198 174]
  [219 199 174]
  [220 200 175]]

 [[215 199 174]
  [218 204 178]
  [219 206 180]
  ...
  [215 195 171]
  [215 195 170]
  [223 203 176]]]",3
567,"[[[220 226 229]
  [232 234 246]
  [238 238 247]
  ...
  [232 239 246]
  [231 235 244]
  [219 226 232]]

 [[223 228 230]
  [232 237 245]
  [240 233 230]
  ...
  [168 180 183]
  [234 241 249]
  [220 227 234]]

 [[226 231 234]
  [235 239 247]
  [244 236 228]
  ...
  [199 213 214]
  [232 239 247]
  [229 233 239]]

 ...

 [[223 230 233]
  [240 244 254]
  [241 245 252]
  ...
  [243 244 251]
  [239 240 249]
  [225 227 228]]

 [[223 231 232]
  [241 245 255]
  [243 247 255]
  ...
  [244 242 253]
  [238 240 251]
  [221 229 235]]

 [[225 233 235]
  [240 244 253]
  [242 248 254]
  ...
  [242 242 253]
  [240 239 250]
  [223 228 231]]]",3
568,"[[[144 106  79]
  [168 135 111]
  [148 112  91]
  ...
  [173 123  65]
  [183 131  71]
  [190 138  78]]

 [[139 100  73]
  [152 114  95]
  [118  85  64]
  ...
  [191 139  78]
  [182 131  68]
  [182 131  68]]

 [[147 105  77]
  [166 121  88]
  [191 140 100]
  ...
  [164 110  51]
  [177 122  61]
  [170 115  53]]

 ...

 [[191 154 145]
  [179 141 128]
  [193 154 138]
  ...
  [128  80  56]
  [128  82  58]
  [142  96  72]]

 [[168 135 130]
  [182 150 140]
  [174 136 128]
  ...
  [129  84  60]
  [130  86  62]
  [116  72  47]]

 [[167 140 139]
  [156 128 132]
  [165 130 132]
  ...
  [145  99  65]
  [166 121  90]
  [153 108  77]]]",3
569,"[[[ 71  66  60]
  [ 67  62  56]
  [ 75  70  64]
  ...
  [ 92  88  77]
  [ 92  88  77]
  [105 101  92]]

 [[ 66  61  54]
  [ 67  62  56]
  [ 74  69  63]
  ...
  [ 97  93  82]
  [ 96  92  81]
  [ 89  85  76]]

 [[ 68  63  57]
  [ 67  62  56]
  [ 72  67  61]
  ...
  [ 92  88  77]
  [103  99  89]
  [107 102  96]]

 ...

 [[ 62  55  47]
  [ 78  72  63]
  [ 81  77  66]
  ...
  [ 87  83  71]
  [ 85  81  70]
  [107 100  91]]

 [[ 56  47  42]
  [ 67  58  51]
  [ 66  59  49]
  ...
  [ 86  82  69]
  [ 72  68  57]
  [ 80  76  65]]

 [[ 47  40  34]
  [ 64  55  48]
  [ 54  46  39]
  ...
  [ 83  78  66]
  [ 82  75  64]
  [ 92  88  76]]]",3
570,"[[[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 ...

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]]",3
571,"[[[211 203 182]
  [183 172 152]
  [100  93  81]
  ...
  [177 190 204]
  [182 190 198]
  [208 208 206]]

 [[208 202 180]
  [199 188 168]
  [102  94  82]
  ...
  [178 192 204]
  [183 191 199]
  [207 207 207]]

 [[208 202 180]
  [205 197 175]
  [100  92  78]
  ...
  [176 190 202]
  [182 190 199]
  [207 207 209]]

 ...

 [[226 224 211]
  [226 223 208]
  [229 223 207]
  ...
  [224 221 216]
  [222 221 216]
  [223 222 217]]

 [[225 221 210]
  [229 223 211]
  [229 223 210]
  ...
  [219 216 209]
  [223 220 213]
  [224 221 216]]

 [[227 221 209]
  [232 226 214]
  [231 225 213]
  ...
  [227 224 215]
  [224 221 214]
  [226 223 218]]]",3
572,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",3
573,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",3
574,"[[[175 170 176]
  [173 168 174]
  [174 169 175]
  ...
  [232 231 236]
  [233 232 237]
  [233 232 237]]

 [[176 171 177]
  [174 169 175]
  [173 168 175]
  ...
  [231 230 235]
  [231 230 235]
  [231 230 235]]

 [[176 171 177]
  [176 171 177]
  [176 171 177]
  ...
  [231 230 235]
  [228 227 232]
  [228 227 232]]

 ...

 [[223 225 224]
  [225 227 226]
  [225 227 226]
  ...
  [232 233 235]
  [232 233 237]
  [230 231 235]]

 [[226 228 227]
  [226 228 227]
  [224 227 226]
  ...
  [232 233 236]
  [232 233 237]
  [232 233 237]]

 [[226 228 227]
  [226 228 227]
  [226 228 227]
  ...
  [232 233 237]
  [232 233 237]
  [232 233 237]]]",3
575,"[[[ 66  83 111]
  [ 68  85 114]
  [ 72  89 119]
  ...
  [ 71  91 119]
  [ 65  82 119]
  [ 70  87 114]]

 [[ 66  82 111]
  [ 64  80 107]
  [ 66  83 111]
  ...
  [ 62  81 111]
  [ 63  81 115]
  [ 62  78 112]]

 [[ 62  74 103]
  [ 93 107 124]
  [ 66  80 106]
  ...
  [ 60  75 102]
  [ 64  79 109]
  [ 12  28  48]]

 ...

 [[209 194 154]
  [201 186 150]
  [201 187 154]
  ...
  [203 184 142]
  [205 186 144]
  [206 187 145]]

 [[205 193 150]
  [200 186 150]
  [201 188 153]
  ...
  [205 186 144]
  [200 181 139]
  [196 177 135]]

 [[204 189 149]
  [203 188 147]
  [199 185 147]
  ...
  [208 186 145]
  [200 178 137]
  [197 175 134]]]",3
576,"[[[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 ...

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]]",3
577,"[[[241 241 241]
  [241 241 241]
  [241 241 241]
  ...
  [241 241 241]
  [241 241 241]
  [241 241 241]]

 [[241 241 241]
  [241 241 241]
  [241 241 241]
  ...
  [241 241 241]
  [241 241 241]
  [241 241 241]]

 [[241 241 241]
  [241 241 241]
  [241 241 241]
  ...
  [241 241 241]
  [241 241 241]
  [241 241 241]]

 ...

 [[241 241 241]
  [241 241 241]
  [241 241 241]
  ...
  [241 241 241]
  [241 241 241]
  [241 241 241]]

 [[241 241 241]
  [241 241 241]
  [241 241 241]
  ...
  [241 241 241]
  [241 241 241]
  [241 241 241]]

 [[241 241 241]
  [241 241 241]
  [241 241 241]
  ...
  [241 241 241]
  [241 241 241]
  [241 241 241]]]",3
578,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",3
579,"[[[ 94  94  94]
  [ 96  96  96]
  [ 96  96  96]
  ...
  [ 97  95  96]
  [ 98  96  97]
  [ 99  97  98]]

 [[ 94  94  94]
  [ 96  96  96]
  [ 95  95  95]
  ...
  [ 96  94  95]
  [ 97  95  96]
  [ 98  96  97]]

 [[ 93  93  93]
  [ 94  94  94]
  [ 94  94  94]
  ...
  [ 94  92  93]
  [ 95  93  94]
  [ 97  95  96]]

 ...

 [[102 102 104]
  [100 100 102]
  [ 97  97  99]
  ...
  [107 105 106]
  [105 103 104]
  [106 104 105]]

 [[107 107 110]
  [105 105 107]
  [104 104 106]
  ...
  [108 106 107]
  [107 105 106]
  [104 102 103]]

 [[103 103 105]
  [105 105 107]
  [103 103 105]
  ...
  [107 105 106]
  [106 104 105]
  [106 104 105]]]",3
580,"[[[192 182 106]
  [189 193 124]
  [172  76   6]
  ...
  [179 178 156]
  [123 125 104]
  [108  85  67]]

 [[176 164  92]
  [165 159  80]
  [193 191 132]
  ...
  [119 134 114]
  [ 31  36  33]
  [ 71  71  61]]

 [[151  78  42]
  [140  63  31]
  [133  71  36]
  ...
  [ 63  77  71]
  [ 17  22  25]
  [ 15  21  18]]

 ...

 [[203 213 205]
  [204 213 208]
  [206 213 207]
  ...
  [212 218 214]
  [213 219 215]
  [213 219 215]]

 [[204 213 208]
  [205 214 209]
  [207 213 209]
  ...
  [213 219 215]
  [213 219 215]
  [214 220 216]]

 [[205 214 209]
  [208 214 210]
  [208 214 210]
  ...
  [213 219 215]
  [213 219 215]
  [215 221 217]]]",3
